Position,Track Name,Artist,Streams,date,region,id
54,Mala Mía,Maluma,5534,2018-09-21--2018-09-28,mt,62o8KoI44JfN7aYxgTnPvh
55,Pensando en Ti,Anuel AA,5504,2018-09-21--2018-09-28,mt,3aY5VP7fEtVHfEc1o8eRNK
56,Ya No Tiene Novio,Sebastian Yatra,5393,2018-09-21--2018-09-28,mt,7uQmJ1jgNzBpATSoWKSPFu
57,Want To,Dua Lipa,5311,2018-09-21--2018-09-28,mt,0CBFOvHlyqy30Q5tbyNHfQ
58,no tears left to cry,Ariana Grande,5266,2018-09-21--2018-09-28,mt,2qT1uLXPVPzGgFOx4jtEuo
59,Fall,Eminem,5236,2018-09-21--2018-09-28,mt,58QhkbaAkLFnn7JwAnAato
60,The Ringer,Eminem,5210,2018-09-21--2018-09-28,mt,2jt2WxXMCD4zjACthkJQVE
61,rockstar (feat. 21 Savage),Post Malone,5202,2018-09-21--2018-09-28,mt,0e7ipj03S05BNilyu5bRzt
62,Madura (feat. Bad Bunny),Cosculluela,5161,2018-09-21--2018-09-28,mt,0r9d60ZYPAlFHq8qnUtkXN
63,Let You Love Me,Rita Ora,5151,2018-09-21--2018-09-28,mt,6xtcFXSo8H9BZN637BMVKS
64,Noticed,Lil Mosey,5086,2018-09-21--2018-09-28,mt,7d6XJZjnm7iWcKwYL9z5kC
65,Ocean (feat. Khalid),Martin Garrix,5021,2018-09-21--2018-09-28,mt,3nc420PXjTdBV5TN0gCFkS
66,Amigos Con Derechos,Reik,4963,2018-09-21--2018-09-28,mt,2zDj4WjbNDmrRL6Z4YjjCA
67,Nevermind,Dennis Lloyd,4916,2018-09-21--2018-09-28,mt,63SevszngYpZOwf63o61K4
68,Brindemos,Anuel AA,4890,2018-09-21--2018-09-28,mt,7LeQ55Z5jPBB0ggYJtAiYO
69,No Me Acuerdo,Thalía,4858,2018-09-21--2018-09-28,mt,00EPIEnX1JFjff8sC6bccd
70,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,4856,2018-09-21--2018-09-28,mt,4hQ6UGyWQIGJmHSo0J88JW
71,Love Someone,Lukas Graham,4845,2018-09-21--2018-09-28,mt,2JqnpexlO9dmvjUMCaLCLJ
72,Por Perro,Sebastian Yatra,4797,2018-09-21--2018-09-28,mt,2alIsNw1mqEShbWyO1HXZZ
73,Don't Leave Me Alone (feat. Anne-Marie),David Guetta,4633,2018-09-21--2018-09-28,mt,2zy9TMoZlYGuCNY4TLqG24
74,This Feeling (feat. Kelsea Ballerini),The Chainsmokers,4620,2018-09-21--2018-09-28,mt,15kQGEy89K8deJcZVFEn0N
75,Say My Name,David Guetta,4592,2018-09-21--2018-09-28,mt,0YammaEkYSeo9vQYZ1OwS6
76,No Quiero Amarte (feat. Zion & Lennox),Justin Quiles,4559,2018-09-21--2018-09-28,mt,5bITfqKGaPakO1l99hOMsI
77,X - Remix,Nicky Jam,4524,2018-09-21--2018-09-28,mt,6JjPBQfI2Y8nIjnm65X6Pw
78,Nonstop,Drake,4494,2018-09-21--2018-09-28,mt,0TlLq3lA83rQOYtrqBqSct
79,Culpables,Manuel Turizo,4480,2018-09-21--2018-09-28,mt,3RD0PGolM0mETGHaprwgMn
80,Suave (Remix),El Alfa,4478,2018-09-21--2018-09-28,mt,0alWUvsJHk83HVWCnyCG51
81,All I Am,Jess Glynne,4472,2018-09-21--2018-09-28,mt,6X6SdJzxyw7GzxwP2fr9WV
82,Clandestino,Shakira,4427,2018-09-21--2018-09-28,mt,7DrluKkTviBwCc8AV3VGmf
83,Unica,Ozuna,4353,2018-09-21--2018-09-28,mt,33b2wX9d0kxqxhi7lcsC1A
84,Chica Paranormal,Paulo Londra,4339,2018-09-21--2018-09-28,mt,2r77vqSZkOktTSgmAOoHsV
85,Estamos Bien,Bad Bunny,4267,2018-09-21--2018-09-28,mt,7glCSQqV5o6NU88Cn4zPZn
86,God's Plan,Drake,4190,2018-09-21--2018-09-28,mt,6DCZcSspjsKoFjzjrWoCdn
87,Jocelyn Flores,XXXTENTACION,4181,2018-09-21--2018-09-28,mt,7m9OqQk4RVRkw9JJdeAw96
88,Moonlight,XXXTENTACION,4150,2018-09-21--2018-09-28,mt,0JP9xo3adEtGSdUEISiszL
89,RAP DEVIL,Machine Gun Kelly,4148,2018-09-21--2018-09-28,mt,43TP6JCWXgkc2D7Xjz5hBr
90,Losing It,FISHER,4126,2018-09-21--2018-09-28,mt,6ho0GyrWZN3mhi9zVRW7xi
91,High Hopes,Panic! At The Disco,4105,2018-09-21--2018-09-28,mt,1rqqCSm0Qe4I9rUvWncaom
