Position,Track Name,Artist,Streams,date,region,id
53,Mo Bamba,Sheck Wes,12078,2018-09-21--2018-09-28,ro,3QybPutx0Tjk472bBKjNWn
54,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,12048,2018-09-21--2018-09-28,ro,3DGar7krWlmrXRFHBcQF6z
55,I'm a Mess,Bebe Rexha,11954,2018-09-21--2018-09-28,ro,04ZTP5KsCypmtCmQg5tH9R
56,Ocean (feat. Khalid),Martin Garrix,11517,2018-09-21--2018-09-28,ro,3nc420PXjTdBV5TN0gCFkS
57,Happy Now,Zedd,11511,2018-09-21--2018-09-28,ro,4keoy2fqgwGnbWlm3ZVZFa
58,Jackie Chan,Tiësto,11445,2018-09-21--2018-09-28,ro,4kWO6O1BUXcZmaxitpVUwp
59,Noticed,Lil Mosey,11294,2018-09-21--2018-09-28,ro,7d6XJZjnm7iWcKwYL9z5kC
60,High On Life (feat. Bonn),Martin Garrix,11278,2018-09-21--2018-09-28,ro,4ut5G4rgB1ClpMTMfjoIuy
61,Blah Blah Blah,Armin van Buuren,11263,2018-09-21--2018-09-28,ro,0tp6mwUt99QnfY95T30Lqj
62,Thunder,Imagine Dragons,11238,2018-09-21--2018-09-28,ro,1zB4vmk8tFRmM9UULNzbLB
63,Look At Me!,XXXTENTACION,11237,2018-09-21--2018-09-28,ro,6eYxmK9fdL4hwLnXG2zY3s
64,changes,XXXTENTACION,11223,2018-09-21--2018-09-28,ro,7AFASza1mXqntmGtbxXprO
65,One Kiss (with Dua Lipa),Calvin Harris,11209,2018-09-21--2018-09-28,ro,7ef4DlsgrMEH11cDZd32M6
66,Rise,Jonas Blue,11151,2018-09-21--2018-09-28,ro,3u1S1OmAUhx5DRlLrXqyp3
67,This Feeling (feat. Kelsea Ballerini),The Chainsmokers,11109,2018-09-21--2018-09-28,ro,15kQGEy89K8deJcZVFEn0N
68,Want To,Dua Lipa,10789,2018-09-21--2018-09-28,ro,0CBFOvHlyqy30Q5tbyNHfQ
69,Say My Name,David Guetta,10788,2018-09-21--2018-09-28,ro,0YammaEkYSeo9vQYZ1OwS6
70,Stepping Stone,Eminem,10690,2018-09-21--2018-09-28,ro,60Z57Wdrn0pEVpHI7d7GAX
71,Normal,Eminem,10603,2018-09-21--2018-09-28,ro,0evt4UZbdhnHtcAnxkm6A1
